1,1,0.5203125,0.4777777777777778,0.053125,0.0962962962962963,-1,1,1
1,2,0.37447916666666664,0.5398148148148149,0.05677083333333333,0.06944444444444445,-1,1,1
1,3,0.5515625,0.8240740740740741,0.07291666666666667,0.08796296296296297,-1,1,1
1,4,0.65,0.7898148148148149,0.06510416666666667,0.09444444444444444,-1,1,1
1,5,0.6729166666666667,0.7,0.05520833333333333,0.10185185185185185,-1,1,1
2,1,0.5203451476834016,0.47793255198056944,0.05310323487773229,0.09614152209350463,-1,1,1
2,2,0.37507615355902446,0.5390851641686,0.057106638460284374,0.07010776321373065,-1,1,1
2,3,0.5514675247830052,0.8237363844136518,0.07163450123725208,0.08872276469891222,-1,1,1
2,4,0.6501305907336042,0.7908982342343573,0.06493004568852605,0.09421228314025648,-1,1,1
2,5,0.6728216915531771,0.7006753785848018,0.05544577111705261,0.1013875290748,-1,1,1
3,1,0.5203777953668026,0.4780873261833611,0.053081469755464586,0.09598674789071296,-1,1,1
3,2,0.3756731404513818,0.5383555135223851,0.057442443587235416,0.07077108198301695,-1,1,1
3,3,0.5513725495660105,0.8233986947532306,0.07035233580783802,0.08948256643486138,-1,1,1
3,4,0.6502611814672136,0.7919816536539,0.0647559247103849,0.09398012183606852,-1,1,1
3,5,0.6727267164396927,0.7013507571696046,0.05568320890077239,0.10092320629774908,-1,1,1
4,1,0.5204104430502041,0.4782421003861537,0.053059704633197396,0.09583197368792037,-1,1,1
4,2,0.3762701273437396,0.5376258628761703,0.057778248714186985,0.07143440075230315,-1,1,1
4,3,0.5512775743490208,0.8230610050928083,0.06907017037842343,0.09024236817081065,-1,1,1
4,4,0.6503917722008177,0.7930650730734435,0.06458180373224427,0.09374796053188147,-1,1,1
4,5,0.6726317413262031,0.7020261357544064,0.05592064668449167,0.10045888352069722,-1,1,1
5,1,0.5204430907336057,0.47839687458894536,0.05303793951092969,0.0956771994851287,-1,1,1
5,2,0.37686711423609687,0.5368962122299555,0.05811405384113802,0.07209771952158935,-1,1,1
5,3,0.551182599132026,0.8227233154323871,0.06778800494900937,0.0910021699067599,-1,1,1
5,4,0.6505223629344219,0.7941484924929861,0.06440768275410365,0.09351579922769351,-1,1,1
5,5,0.6725367662127135,0.7027015143392084,0.05615808446821146,0.0999945607436463,-1,1,1
6,1,0.5204757384170073,0.478551648791737,0.053016174388661984,0.09552242528233704,-1,1,1
6,2,0.3774641011284547,0.5361665615837408,0.05844985896808906,0.07276103829087556,-1,1,1
6,3,0.5510876239150312,0.8223856257719647,0.0665058395195948,0.09176197164270918,-1,1,1
6,4,0.650652953668026,0.7952319119125286,0.0642335617759625,0.09328363792350555,-1,1,1
6,5,0.6724417910992292,0.7033768929240112,0.05639552225193072,0.09953023796659445,-1,1,1
7,1,0.5205083861004084,0.4787064229945287,0.052994409266394274,0.09536765107954537,-1,1,1
7,2,0.37806108802081195,0.5354369109375259,0.05878566409504011,0.07342435706016176,-1,1,1
7,3,0.5509926486980364,0.8220479361115436,0.06522367409018073,0.09252177337865834,-1,1,1
7,4,0.6507835444016354,0.7963153313320713,0.06405944079782187,0.09305147661931759,-1,1,1
7,5,0.6723468159857396,0.704052271508813,0.05663296003565052,0.09906591518954352,-1,1,1
8,1,0.5205410337838099,0.4788611971973213,0.052972644144126564,0.09521287687675371,-1,1,1
8,2,0.3786580749131698,0.5347072602913101,0.05912146922199167,0.07408767582944806,-1,1,1
8,3,0.5508976734810468,0.8217102464511213,0.06394150866076614,0.09328157511460741,-1,1,1
8,4,0.6509141351352397,0.7973987507516139,0.06388531981968125,0.09281931531513055,-1,1,1
8,5,0.67225184087225,0.7047276500936148,0.05687039781936979,0.09860159241249167,-1,1,1
9,1,0.5205736814672115,0.4790159714001129,0.052950879021859375,0.09505810267396203,-1,1,1
9,2,0.3792550618055271,0.5339776096450953,0.059457274348942706,0.07475099459873426,-1,1,1
9,3,0.550802698264052,0.8213725567906991,0.06265934323135208,0.09404137685055648,-1,1,1
9,4,0.6510447258688437,0.7984821701711574,0.06371119884154011,0.0925871540109425,-1,1,1
9,5,0.6721568657587657,0.7054030286784175,0.05710783560308906,0.09813726963544074,-1,1,1
